place_id,name,types,rating,user_ratings_total,price_level,lat,lon,vicinity,business_status,editorial_summary,website,international_phone_number,cuisine_detected,cuisine_source,top_review_language,top_language_share,n_reviews_fetched,review_language_counts_json,grid_id,log_reviews,cuisine,brand_name_clean,is_chain,type_restaurant,type_cafe,type_bar,type_meal_takeaway,type_meal_delivery,type_bakery,type_night_club,type_store,expected_rating,hype_residual
ChIJEXpQ7hEKxkcR1FBQCWTeICM,Saigon Caphé Gelderlandplein,"establishment,food,point_of_interest,restaurant",4.2,797.0,2.0,52.330901,4.8760236,"Willem van Weldammelaan 43, Amsterdam",OPERATIONAL,,https://www.saigoncaphe.nl/,+31 20 661 5395,vietnamese,name,en,1.0,5,"{""en"": 5}",2,6.682108597449809,vietnamese,,0,1,0,0,0,0,0,0,0,4.368219208608803,-0.1682192086088028
ChIJJdgSDT4KxkcR6zUfn_zhpBw,Shell,"cafe,car_repair,convenience_store,establishment,food,gas_station,meal_delivery,point_of_interest,restaurant,store",3.5,92.0,2.0,52.328244,4.889635,"Europaboulevard 24, Amsterdam",OPERATIONAL,,https://find.shell.com/nl/fuel/10030448-shell-station-europa-boulevard/nl_NL,+31 20 646 3574,pub,reviews,en,1.0,5,"{""en"": 5}",2,4.532599493153256,pub,,0,1,1,0,0,1,0,0,1,3.960669764646888,-0.4606697646468878
ChIJG8S1zz04ZUER2ewC29lsbuA,Tjin's Gelderlandplein,"establishment,food,meal_takeaway,point_of_interest,restaurant",4.0,308.0,,52.3316714,4.875899899999999,"Willem van Weldammelaan 9-b, Amsterdam",OPERATIONAL,,,+31 20 404 2175,indian,reviews,en,1.0,5,"{""en"": 5}",2,5.733341276897746,indian,,0,1,0,0,1,0,0,0,0,4.3773308989918975,-0.37733089899189753
ChIJS1YRLRUKxkcRthdYiAevDG0,Kokohili,"establishment,food,point_of_interest,restaurant",4.3,380.0,2.0,52.3244444,4.8847222,"Nederhoven 7, Amsterdam",OPERATIONAL,,http://www.kokohili.net/,+31 20 644 7372,chinese,reviews,en,1.0,5,"{""en"": 5}",2,5.942799375126701,chinese,,0,1,0,0,0,0,0,0,0,4.362925739484672,-0.0629257394846725
ChIJM9gcgxEKxkcR__N2Y1nPaMQ,Bistro G.P. by George,"establishment,food,point_of_interest,restaurant",4.0,702.0,2.0,52.33060560000001,4.8789298,"Van Leijenberghlaan 252, Amsterdam",OPERATIONAL,,https://bistrogelderlandplein.nl/,+31 20 337 6663,french,name,en,1.0,5,"{""en"": 5}",2,6.555356891810665,french,,0,1,0,0,0,0,0,0,0,4.339466742159276,-0.3394667421592761
ChIJC7HXQRMKxkcRUPNdykqjgTI,Pizza & Co,"establishment,food,point_of_interest,restaurant",4.7,1079.0,2.0,52.3259671,4.879267800000001,"Kastelenstraat 105A, Amsterdam",OPERATIONAL,,http://pizzacoamsterdam.com/,+31 20 404 4453,italian,name,en,1.0,5,"{""en"": 5}",2,6.984716320118266,italian,,0,1,0,0,0,0,0,0,0,4.323503748305074,0.3764962516949266
ChIJq7li6RQKxkcRKFIfS5BCKTk,Broodje Snackbar Tip-Top,"cafe,establishment,food,point_of_interest,restaurant",4.0,121.0,,52.32593,4.882791699999999,"Kastelenstraat 71, Amsterdam",CLOSED_TEMPORARILY,,,+31 20 644 2482,unknown,,en,1.0,5,"{""en"": 5}",2,4.804021044733257,unknown,,0,1,1,0,0,0,0,0,0,4.522684009012002,-0.5226840090120017
ChIJJ25R2NsLxkcRQZLLCFCv_Qs,Keuken & Bar,"establishment,food,point_of_interest,restaurant",3.5,57.0,,52.3215035,4.8818055,"Professor W.H. Keesomlaan 14, Amsterdam",OPERATIONAL,,https://keukenbar.amsterdam/,+31 20 215 3454,unknown,,en,1.0,5,"{""en"": 5}",2,4.060443010546419,unknown,,0,1,0,0,0,0,0,0,0,4.587735618292156,-1.0877356182921556
ChIJ-Xw-3GsKxkcRgTuinoTZors,Radisson Hotel & Suites Amsterdam South,"establishment,food,lodging,point_of_interest,restaurant",4.2,1612.0,,52.3214936,4.881533999999999,"Professor W.H. Keesomlaan 14, Amsterdam",OPERATIONAL,"Polished hotel with a restaurant & a bar, plus breakfast, parking & Wi-Fi access.",https://www.radissonhotels.com/en-us/hotels/radisson-hotel-and-suites-amsterdam-south?cid=a:se+b:gmb+c:emea+i:local+e:rad+d:cese+h:NLAMSSTH,+31 20 308 4444,french,reviews,en,1.0,5,"{""en"": 5}",2,7.385851078125209,french,,0,1,0,0,0,0,0,0,0,4.291263820388513,-0.09126382038851322
ChIJu2H9jKkLxkcR2-mq2dUtCFc,Hetsal,"establishment,food,point_of_interest,restaurant",4.8,143.0,,52.3243518,4.884665,"Nederhoven 15, Amsterdam",OPERATIONAL,,http://hetsalamsterdam.com/,+31 20 358 3297,korean,reviews,en,1.0,5,"{""en"": 5}",2,4.969813299576001,korean,,0,1,0,0,0,0,0,0,0,4.420653475912366,0.3793465240876337
ChIJuzduyJoLxkcR2EjOzmCxD2w,Meat Me Kosher // מסעדות כשרות באמסטרדם,"establishment,food,point_of_interest,restaurant",4.7,861.0,2.0,52.3260897,4.8834876,"Kastelenstraat 65, Amsterdam",OPERATIONAL,,https://www.meatmekosher.com/,+31 20 354 1744,turkish,reviews,en,1.0,5,"{""en"": 5}",2,6.759255270663693,turkish,,0,1,0,0,0,0,0,0,0,4.3307073778243685,0.36929262217563164
ChIJGV5KTAwLxkcRrTfD07uGa54,Holi Indian Restaurant,"bar,establishment,food,point_of_interest,restaurant",4.6,922.0,,52.3258659,4.8792528,"Holi Indian Restaurant, Kastelenstraat 105, Amsterdam",OPERATIONAL,,https://holiamsterdam.nl/,+31 6 14174520,indian,name,en,1.0,5,"{""en"": 5}",2,6.827629234502852,indian,,0,1,0,1,0,0,0,0,0,4.342160647044377,0.25783935295562266
ChIJV6syAe4LxkcRmtB2FYmGjJA,Wan Shun Restaurant,"establishment,food,point_of_interest,restaurant",4.5,518.0,,52.3261699,4.8788826,"Kastelenstraat 110, Amsterdam",OPERATIONAL,,http://www.wanshunrestaurant.com/,+31 20 737 1389,chinese,reviews,en,1.0,5,"{""en"": 5}",2,6.251903883165888,chinese,,0,1,0,0,0,0,0,0,0,4.342400032973723,0.1575999670262771
ChIJgUnNdxELxkcR2iJsCIqhBJM,Benjamin's Falafel,"establishment,food,point_of_interest,restaurant",4.9,59.0,,52.3129107,4.8769849,"Kostverlorenhof 152, Amstelveen",OPERATIONAL,,https://nlcompanies.org/details/benjamins-falafel-ChIJgUn,+31 6 12432755,unknown,,en,1.0,5,"{""en"": 5}",2,4.0943445622221,unknown,,0,1,0,0,0,0,0,0,0,4.611758509104199,0.28824149089580153
ChIJ7SnbIesLxkcRty8e7E6lTpw,Kasturi Indian Restaurant | Best Food Restaurant in Amstelveen 🇮🇳,"establishment,food,point_of_interest,restaurant",4.6,532.0,2.0,52.3132854,4.8757638,"Kostverlorenhof 62, Amstelveen",OPERATIONAL,,https://kasturi.nl/,+31 20 786 0874,indian,name,en,1.0,5,"{""en"": 5}",2,6.278521424165844,indian,,0,1,0,0,0,0,0,0,0,4.363804937329952,0.2361950626700473
ChIJS0THm2UKxkcRV9EestgN3KM,Sukarasa,"establishment,food,point_of_interest,restaurant",4.6,66.0,,52.3132557,4.8758224,"Kostverlorenhof 63, Amstelveen",OPERATIONAL,,https://www.facebook.com/Sukarasa-390845867724148/,+31 20 453 3067,unknown,,en,1.0,5,"{""en"": 5}",2,4.204692619390966,unknown,,0,1,0,0,0,0,0,0,0,4.601644956674151,-0.00164495667415121
ChIJjypWg2UKxkcR3TjVNe1kzoY,Cafeteria Hapsalon Kapsalon,"establishment,food,meal_takeaway,point_of_interest,restaurant",3.5,98.0,,52.3133652,4.875392199999999,"Kostverlorenhof 59-A, Amstelveen",OPERATIONAL,,,+31 20 641 2897,italian,reviews,en,1.0,5,"{""en"": 5}",2,4.59511985013459,italian,,0,1,0,0,1,0,0,0,0,3.8217942779308585,-0.32179427793085846
ChIJvyZTJeoLxkcRDoQpLNPMFBo,Tokoman,"establishment,food,point_of_interest,restaurant",3.2,84.0,,52.3256256,4.9259955,"De Flinesstraat 16, Amsterdam",OPERATIONAL,,,,indian,reviews,en,1.0,5,"{""en"": 5}",3,4.442651256490317,indian,,0,1,0,0,0,0,0,0,0,4.002356155091658,-0.8023561550916583
ChIJ7ckgicgLxkcRKIAu6zhycgY,Deli Company Wholesale B.V.,"establishment,food,point_of_interest,restaurant,store",4.1,269.0,2.0,52.3256256,4.9259955,"De Flinesstraat 16, Amsterdam",OPERATIONAL,,http://www.delicompany.nl/,+31 20 463 8718,indian,reviews,en,1.0,5,"{""en"": 5}",3,5.598421958998375,indian,,0,1,0,0,0,0,0,0,1,4.306149403748485,-0.20614940374848523
ChIJyx8-y5ALxkcRiMIAE6Ble5I,JinSo Lounge Bar & Restaurant,"establishment,food,point_of_interest,restaurant",3.7,3238.0,2.0,52.3128252,4.944891399999999,"Johan Cruijff Boulevard 155, Amsterdam",OPERATIONAL,,http://www.jinso.nl/,+31 20 697 4138,italian,reviews,en,1.0,5,"{""en"": 5}",4,8.08301991917133,italian,,0,1,0,0,0,0,0,0,0,4.06286227009119,-0.3628622700911901
ChIJW1aPjpcLxkcRHt9c6hg83sU,Grand Café 3&20,"cafe,establishment,food,point_of_interest,restaurant",2.2,337.0,2.0,52.312636,4.9389177,"Villa ArenA, Johan Cruijff Boulevard 242, Amsterdam",OPERATIONAL,,http://www.villaarena.nl/winkel/wonen/grand-cafe-320,,american,reviews,en,1.0,5,"{""en"": 5}",4,5.823045895483019,american,,0,1,1,0,0,0,0,0,0,3.758041789987713,-1.5580417899877128
ChIJdWwWyMELxkcRlIMcK-vVu7Y,Lotgenoten Eetcafé,"establishment,food,point_of_interest,restaurant",4.2,446.0,2.0,52.32548509999999,4.9387158,"Rijksstraatweg 215, Duivendrecht",OPERATIONAL,,https://www.eetcafelotgenoten.nl/,+31 20 699 5819,unknown,,en,1.0,5,"{""en"": 5}",4,6.102558594613569,unknown,,0,1,0,0,0,0,0,0,0,4.298114934362787,-0.09811493436278695
ChIJMx1kzpALxkcRvky7lDAGhTo,Ichi-E,"establishment,food,point_of_interest,restaurant",4.3,2842.0,2.0,52.3130786,4.9453681,"Johan Cruijff Boulevard 175, Amsterdam",OPERATIONAL,,http://www.ichi-e.nl/,+31 20 691 0231,japanese,reviews,en,1.0,5,"{""en"": 5}",4,7.952615111651,japanese,,0,1,0,0,0,0,0,0,0,3.9887656358116184,0.31123436418838146
ChIJgRETPZcLxkcRhu9wLIwLhXs,Grolsch Boulevard Fourteen,"bar,establishment,food,point_of_interest,restaurant",3.3,839.0,2.0,52.3123864,4.9452035,"Johan Cruijff Boulevard 598, Amsterdam",OPERATIONAL,,http://www.boulevardfourteen.nl/,+31 20 365 1159,american,reviews,en,1.0,5,"{""en"": 5}",4,6.733401891837359,american,,0,1,0,1,0,0,0,0,0,3.9642220051713966,-0.6642220051713967
ChIJmZLTKusLxkcRUBCnv6OSZ4c,Annie's place,"establishment,food,meal_takeaway,point_of_interest,restaurant",4.0,146.0,2.0,52.3219924,4.943175999999999,"Agatha Christiesingel 28, Amsterdam",OPERATIONAL,,https://nlcompanies.org/details/annies-place-ChIJmZL,+31 20 341 3317,unknown,,en,1.0,5,"{""en"": 5}",4,4.990432586778736,unknown,,0,1,0,0,1,0,0,0,0,4.239087632298954,-0.23908763229895413
ChIJmZLTKusLxkcR-_wcSUwi27c,Shanta's Roti's Afhaalcenter,"establishment,food,meal_takeaway,point_of_interest,restaurant",3.1,103.0,2.0,52.322043,4.943291599999999,"Agatha Christiesingel 30, Amsterdam",OPERATIONAL,,https://nlcompanies.org/details/shantas-rotis-afhaalcenter-ChIJmZL,+31 20 368 1843,caribbean,name,en,0.8,5,"{""en"": 4, ""en-US"": 1}",4,4.6443908991413725,caribbean,,0,1,0,0,1,0,0,0,0,3.4008502213175653,-0.3008502213175652
ChIJ97F8LJYLxkcRYsq3UEbbNU8,Rhythms Bar + Kitchen,"bar,establishment,food,point_of_interest,restaurant",3.8,397.0,2.0,52.3142645,4.9384447,"von, In der Nähe, De Passage 90, Amsterdam",OPERATIONAL,,https://www.jaz-hotel.com/en/hotels/jaz-amsterdam/eat-drink/rhythms-bar-kitchen,+31 20 210 5800,italian,reviews,en,1.0,5,"{""en"": 5}",4,5.986452005284438,italian,,0,1,0,1,0,0,0,0,0,3.9892097627852965,-0.18920976278529666
ChIJQWzaMpYLxkcRNbma_pnJHkE,Jaz Hotel Amsterdam,"bar,establishment,food,lodging,point_of_interest,restaurant",4.4,3316.0,,52.31437099999999,4.9388064,"De Passage 90, Amsterdam",OPERATIONAL,"Music-inspired urban hotel offering trendy rooms & suites, plus a lively restaurant/bar with DJs.",https://hrewards.com/jaz-in-the-city-amsterdam?wt_mc=seo_listing.jaz.yext.amsterdam.hotel_link.text_cta,+31 20 210 5800,european,reviews,en,1.0,5,"{""en"": 5}",4,8.106816038947052,european,,0,1,0,1,0,0,0,0,0,4.094433198446794,0.3055668015532067
ChIJ-W39jpcLxkcRzA_5405yXXQ,Villa Break,"cafe,establishment,food,point_of_interest,restaurant",4.6,198.0,,52.3123332,4.9385753,"Villa ArenA, Johan Cruijff Boulevard 40, Amsterdam",OPERATIONAL,,https://www.villabreak.nl/,+31 20 409 5050,unknown,,en,1.0,5,"{""en"": 5}",4,5.293304824724492,unknown,,0,1,1,0,0,0,0,0,0,4.391393570760336,0.20860642923966388
ChIJ-W39jpcLxkcR78-Ljs9BDFc,Ballini Cafe E Panini,"establishment,food,point_of_interest,restaurant",3.8,72.0,,52.3119448,4.9383963,"Villa ArenA, Johan Cruijff Boulevard 54, Amsterdam",OPERATIONAL,,http://ballini.nl/,+31 20 452 9787,italian,reviews,en,1.0,5,"{""en"": 5}",4,4.290459441148391,italian,,0,1,0,0,0,0,0,0,0,4.11571010066953,-0.31571010066952976
ChIJ774yPMYLxkcRiYehOqL0tqA,De Kookfabriek Amsterdam,"establishment,food,point_of_interest,restaurant",4.7,103.0,,52.3262744,4.9278534,"De Flinesstraat 4, Amsterdam",OPERATIONAL,,https://www.kookfabriek.nl/,+31 20 463 5635,unknown,,en,1.0,5,"{""en"": 5}",4,4.6443908991413725,unknown,,0,1,0,0,0,0,0,0,0,4.291746419344879,0.4082535806551215
ChIJ1aiqf6MLxkcRmIBXGsWq_0s,HNK Amsterdam Zuidoost,"establishment,food,point_of_interest,real_estate_agency,restaurant",4.1,80.0,,52.30930009999999,4.9311565,"108, Burgemeester Stramanweg 102, Amsterdam",OPERATIONAL,,https://hnk.nl/nl/locaties/amsterdam-zuidoost,+31 20 240 4300,unknown,,en,1.0,5,"{""en"": 5}",4,4.394449154672439,unknown,,0,1,0,0,0,0,0,0,0,4.218615219610039,-0.11861521961003962
ChIJB3GsEZcLxkcR0P_CkdEOrhk,Burger Bitch,"establishment,food,point_of_interest,restaurant",3.9,2663.0,2.0,52.3131869,4.9424562,"Johan Cruijff Boulevard 79, Amsterdam",OPERATIONAL,,http://burgerbitch.nl/,+31 20 810 2147,american,name,en,1.0,5,"{""en"": 5}",4,7.88758403166028,american,,0,1,0,0,0,0,0,0,0,3.8318535911154776,0.06814640888452228
ChIJcxxPGJcLxkcRmGbjx4zJ_7Y,Asian Kitchen,"establishment,food,point_of_interest,restaurant",4.0,1704.0,1.0,52.3134561,4.9429877,"Johan Cruijff Boulevard 81, Amsterdam-Zuidoost",OPERATIONAL,,http://www.asiankitchen.nl/,+31 20 365 7971,indian,reviews,en,1.0,5,"{""en"": 5}",4,7.4413203897176174,indian,,0,1,0,0,0,0,0,0,0,4.144088061172367,-0.14408806117236672
ChIJCb4KmJcLxkcRk9q1BZsjzKI,"Kurio's Döner, Lunch & Coffee","establishment,food,meal_takeaway,point_of_interest,restaurant",4.4,491.0,1.0,52.3129119,4.9446664,"Johan Cruijff Boulevard 159, Amsterdam",OPERATIONAL,,http://www.kuriosamsterdam.nl/,,italian,reviews,en,1.0,5,"{""en"": 5}",4,6.198478716492308,italian,,0,1,0,0,1,0,0,0,0,4.214355128867599,0.1856448711324017
ChIJa51iOZcLxkcRNq4uqvGX8rI,FEBO Amsterdam - ArenA Automatiek,"establishment,food,point_of_interest,restaurant",3.2,237.0,1.0,52.31290689999999,4.943645,"Johan Cruijff Boulevard 135, Amsterdam",OPERATIONAL,,https://www.febo.nl/,+31 20 235 7468,american,reviews,en,1.0,5,"{""en"": 5}",4,5.472270673671475,american,,0,1,0,0,0,0,0,0,0,3.665469881342426,-0.46546988134242584
ChIJK7rL1eoLxkcROicV38mGDRw,Snackbar Ernos,"establishment,food,point_of_interest,restaurant",4.4,328.0,,52.3223473,4.9429512,"Agatha Christiesingel 129, Amsterdam-Zuidoost",OPERATIONAL,,,+31 20 695 3637,turkish,reviews,en,1.0,5,"{""en"": 5}",4,5.796057750765372,turkish,,0,1,0,0,0,0,0,0,0,4.087461610217524,0.3125383897824765
ChIJsUJ573ALxkcRWGGIvGPI0bM,BAUT Backstage,"establishment,food,point_of_interest,restaurant",4.3,52.0,,52.313908,4.9384732,"De Passage 92, Amsterdam",OPERATIONAL,,https://www.baut.amsterdam/locatie/backstage,+31 85 087 9464,unknown,,en-US,0.6,5,"{""en"": 2, ""en-US"": 3}",4,3.970291913552122,unknown,,0,1,0,0,0,0,0,0,0,4.631572429594769,-0.33157242959476907
ChIJW2nqLJULxkcRy3iM51eeUYw,New Fook Long,"establishment,food,meal_takeaway,point_of_interest,restaurant",4.2,149.0,1.0,52.3217832,4.9425344,"Agatha Christiesingel 20, Amsterdam",OPERATIONAL,,,+31 20 600 4128,chinese,reviews,en,1.0,5,"{""en"": 5}",4,5.0106352940962555,chinese,,0,1,0,0,1,0,0,0,0,4.1523578089301605,0.04764219106983969
ChIJDaICK5ULxkcRagehmz6ipFo,Boston Catering,"establishment,food,point_of_interest,restaurant",4.4,172.0,1.0,52.321909,4.9428936,"Agatha Christiesingel 24, Amsterdam",OPERATIONAL,,,+31 20 600 3372,unknown,,en,1.0,5,"{""en"": 5}",4,5.153291594497779,unknown,,0,1,0,0,0,0,0,0,0,4.313522363229092,0.08647763677090836
ChIJsXx-1uoLxkcR7czWg0bEkDE,Walee,"establishment,food,point_of_interest,restaurant",4.5,159.0,2.0,52.3225955,4.9426423,"Albert Camuslaan 109, Amsterdam",OPERATIONAL,,,+31 20 402 0390,unknown,,en,1.0,5,"{""en"": 5}",4,5.075173815233827,unknown,,0,1,0,0,0,0,0,0,0,4.369229905450922,0.13077009454907795
ChIJs_ve4AYLxkcRD2n-ximoUHA,Booven,"establishment,food,point_of_interest,restaurant",4.8,449.0,2.0,52.3118148,4.9383425,"bevindt zich in de woonmall Villa Arena, Villa ArenA, Johan Cruijff Boulevard 146, Amsterdam",OPERATIONAL,,http://www.booven.nl/?utm_source=google&utm_medium=organisch&utm_campaign=mijn-bedrijf,+31 20 365 9681,unknown,,en,1.0,5,"{""en"": 5}",4,6.1092475827643655,unknown,,0,1,0,0,0,0,0,0,0,4.298114934362787,0.5018850656372127
ChIJf5VsPZcLxkcRCtoGCmz7QUQ,Villa Don,"establishment,food,point_of_interest,restaurant",3.6,104.0,1.0,52.3128451,4.9450654,"Johan Cruijff Boulevard 157, Amsterdam",OPERATIONAL,,https://nlcompanies.org/details/villa-don-ChIJf5V,+31 20 609 0855,unknown,,en,1.0,5,"{""en"": 5}",4,4.653960350157523,unknown,,0,1,0,0,0,0,0,0,0,4.282099617621732,-0.682099617621732
ChIJuQMbSO8LxkcRLG2kmK__JEo,New York Pizza,"establishment,food,point_of_interest,restaurant",3.9,108.0,2.0,52.3129737,4.943629,"Johan Cruijff Boulevard 135-153, Amsterdam",OPERATIONAL,"Pies, subs, baked pastas & other Italian faves are served at this standard eat-in & take-out spot.",https://www.newyorkpizza.nl/?store=254&utm_medium=organic&utm_source=GMBlisting,+31 20 238 4175,italian,name,en,1.0,5,"{""en"": 5}",4,4.6913478822291435,italian,,0,1,0,0,0,0,0,0,0,3.890196008178218,0.009803991821781821
ChIJD_tjOBILxkcRlImDYGgPWSE,BLVD 020,"establishment,food,point_of_interest,restaurant",4.0,1271.0,,52.31295799999999,4.9436197,"Johan Cruijff Boulevard 139, Amsterdam",OPERATIONAL,,http://www.blvd020.nl/,+31 20 224 0508,italian,reviews,en,1.0,5,"{""en"": 5}",4,7.148345743900068,italian,,0,1,0,0,0,0,0,0,0,4.127901997967388,-0.12790199796738833
ChIJafAK4_ILxkcRGIc2zwtUM_g,Gold Coast Restaurant & Loungebar,"establishment,food,point_of_interest,restaurant",3.7,236.0,,52.3112205,4.9449841,"De Corridor 2, Amsterdam",OPERATIONAL,,http://www.goldcoast-restaurant.nl/,+31 20 567 2444,unknown,,en,1.0,5,"{""en"": 5}",4,5.4680601411351315,unknown,,0,1,0,0,0,0,0,0,0,4.311879105228729,-0.6118791052287289
ChIJW9MKPJoLxkcRNQiDaOZr7rU,Atlas Taste,"establishment,food,point_of_interest,restaurant",3.8,515.0,2.0,52.3083221,4.9465816,"Hoogoorddreef 7A, Amsterdam",OPERATIONAL,"Low-key lunch cafe & after-work drinks spot offering salads, soups, burgers & inventive sandwiches.",http://www.absolutetaste.nl/,+31 20 697 7568,american,reviews,en,1.0,5,"{""en"": 5}",5,6.246106765481563,american,,0,1,0,0,0,0,0,0,0,3.747333614938538,0.05266638506146171
ChIJh1JLKI4LxkcR7tOfNRLdEOA,KFC,"establishment,food,meal_delivery,meal_takeaway,point_of_interest,restaurant",3.3,2025.0,2.0,52.3141626,4.9517749,"Bijlmerplein 209, Amsterdam",OPERATIONAL,"Restaurant chain known for its buckets of fried chicken, plus combo meals & sides.",http://www.kfc.nl/,+31 20 609 0025,american,editorial_summary,en,1.0,5,"{""en"": 5}",5,7.613818684808629,american,,0,1,0,0,1,1,0,0,0,3.6578307360069213,-0.3578307360069215
ChIJ5SHkao4LxkcRzzOPH7tUJI8,McDonald's,"establishment,food,meal_takeaway,point_of_interest,restaurant",3.3,2119.0,2.0,52.31499179999999,4.953526099999999,"Bijlmerplein 368, Amsterdam",OPERATIONAL,"Classic, long-running fast-food chain known for its burgers & fries.",https://mcdonaldsrestaurant.nl/bijlmerplein-amsterdamse-poort,+31 20 696 9452,american,reviews,en,1.0,5,"{""en"": 5}",5,7.659171367666058,american,,0,1,0,0,1,0,0,0,0,3.699733450869696,-0.39973345086969614
ChIJBdbVQY4LxkcR0yHY9zYgY5E,FEBO Amsterdam - Bijlmerplein,"establishment,food,point_of_interest,restaurant",3.5,101.0,1.0,52.314782,4.9535513,"Bijlmerplein 367A, Amsterdam",OPERATIONAL,,https://www.febo.nl/,+31 20 691 2593,american,reviews,en,1.0,5,"{""en"": 5}",5,4.624972813284271,american,,0,1,0,0,0,0,0,0,0,3.5237447801159694,-0.023744780115969366
ChIJ-RbJXY4LxkcRQyaPze3T-7Y,King Döner,"establishment,food,point_of_interest,restaurant",4.0,239.0,1.0,52.315254,4.954534499999999,"Bijlmerplein 517, Amsterdam",OPERATIONAL,,https://kingdonerbijlmer.nl/,+31 20 696 6000,unknown,,en,1.0,5,"{""en"": 5}",5,5.480638923341991,unknown,,0,1,0,0,0,0,0,0,0,4.132251656368915,-0.1322516563689149
ChIJPUyCLZALxkcR4SJkLcnkHdQ,Palais De Fromage,"bakery,establishment,food,liquor_store,point_of_interest,restaurant,store",4.3,87.0,,52.3135291,4.9506518,"Bijlmerplein 88, Amsterdam",OPERATIONAL,,https://www.palaisdefromage.nl/,+31 20 365 0108,french,name,en,1.0,5,"{""en"": 5}",5,4.477336814478207,french,,0,1,0,0,0,0,1,0,1,4.238617589838494,0.061382410161505696
ChIJL3yg4_ILxkcRhMwaQ4SrmDs,McDonald's,"establishment,food,meal_takeaway,point_of_interest,restaurant",3.2,1139.0,2.0,52.3232505,4.9563464,"Develstein 100A, Amsterdam",CLOSED_TEMPORARILY,"Classic, long-running fast-food chain known for its burgers & fries.",https://mcdonaldsrestaurant.nl/world-of-food,+31 20 303 0501,american,reviews,en,1.0,5,"{""en"": 5}",5,7.038783541388542,american,,0,1,0,0,1,0,0,0,0,3.6694794352821245,-0.4694794352821243
ChIJBdbVQY4LxkcRSTASp2VM43Q,Eetcafé 100% Zuid-oost,"bar,cafe,establishment,food,point_of_interest,restaurant",4.2,195.0,2.0,52.3148165,4.953545099999999,"Bijlmerplein 367, Amsterdam-Zuidoost",OPERATIONAL,,https://www.eetcafezuidoost.nl/,+31 20 691 2593,unknown,,en,1.0,5,"{""en"": 5}",5,5.278114659230517,unknown,,0,1,1,1,0,0,0,0,0,4.224239795803678,-0.024239795803677744
ChIJxdSe4_ILxkcRz9PiQR0MniY,Vle's keuken,"establishment,food,meal_delivery,point_of_interest,restaurant",3.1,113.0,,52.3141559,4.9516269,"Bijlmerplein 207B, Amsterdam",CLOSED_TEMPORARILY,,,+31 20 363 7119,american,reviews,en,1.0,5,"{""en"": 5}",5,4.736198448394496,american,,0,1,0,0,0,1,0,0,0,3.459994369567942,-0.35999436956794195
ChIJL6rmMZALxkcRjosOWlBTF9E,Domino's,"establishment,food,point_of_interest,restaurant",3.2,782.0,2.0,52.31324859999999,4.950606,"Bijlmerplein 997, Amsterdam",OPERATIONAL,Delivery/carryout chain offering a wide range of pizzas & a variety of other dishes & sides.,https://www.dominos.nl/?utm_source=google&utm_medium=local&utm_campaign=yext,+31 20 240 1124,italian,reviews,en,1.0,5,"{""en"": 5}",5,6.663132695990803,italian,,0,1,0,0,0,0,0,0,0,4.047712470302201,-0.8477124703022012
ChIJA3H2SJALxkcR_O7IZZPathY,Toko De Poort,"establishment,food,grocery_or_supermarket,point_of_interest,restaurant,store",4.0,365.0,,52.3131773,4.9495247,"Bijlmerplein 1011, Amsterdam",OPERATIONAL,,http://tokodepoort.nl/,+31 20 609 0570,indian,reviews,en,1.0,5,"{""en"": 5}",5,5.902633333401366,indian,,0,1,0,0,0,0,0,0,1,4.074612694729036,-0.0746126947290362
ChIJp2EWRJALxkcRs756_B_kVgc,Lebkov & Sons Bijlmer Arena,"cafe,establishment,food,point_of_interest,restaurant,store",3.8,463.0,2.0,52.3128073,4.9491459,"Nieuw Amsterdam, Hoekenrode 6, Amsterdam",OPERATIONAL,,https://www.lebkov.nl/,+31 20 365 0037,unknown,,en,1.0,5,"{""en"": 5}",5,6.139884552226255,unknown,,0,1,1,0,0,0,0,0,1,4.083401091215587,-0.28340109121558754
ChIJpU6oOJALxkcRcmAdOUifB74,Eazie Amsterdam Bijlmerplein,"establishment,food,meal_takeaway,point_of_interest,restaurant,store",3.8,714.0,1.0,52.3127645,4.9496754,"Bijlmerplein 1008, Amsterdam",OPERATIONAL,,http://www.eazie.nl/,+31 20 354 1360,korean,reviews,en,1.0,5,"{""en"": 5}",5,6.5722825426940075,korean,,0,1,0,0,1,0,0,0,1,4.202474328283176,-0.4024743282831764
ChIJiRg-a5ALxkcRU9We0VRv34k,Taco Mundo Amsterdam-Arena,"establishment,food,meal_delivery,point_of_interest,restaurant",3.3,318.0,2.0,52.3115223,4.9484841,"Hoekenrode 14, Amsterdam",OPERATIONAL,,http://www.tacomundo.com/,+31 900 1238226,mexican,name,en,1.0,5,"{""en"": 5}",5,5.765191102784844,mexican,,0,1,0,0,0,1,0,0,0,3.9802416687627065,-0.6802416687627066
